Familia,Num_Grupo,Grupo,ID,Producto,Formato_Venta,Coste (€),Precio de venta (€)
MARISCOS,250,Mariscos Crudos - Colas Peladas y con piel,386,COLAS GAMBON-S/P 10/30 (IQF) 800 N/SGL,KG,1.63,1.63
MARISCOS,453,Refrigerados - Pescados,3994,CANGREJO/REAL COCIDO-(CLUSTER 150/250),KG,3.98,3.98
MARISCOS,453,Refrigerados - Pescados,994,CARNE CANGREJO ROJO DE LAS NIEVES,UND,3.45,3.45
HELADOS,260,Helados - Tartas,936,H-CT-TARTA LAM-NATA 1 L,UND,1.74,1.74
HELADOS,260,Helados - Tartas,724,H-CT-TARTA AL WHISKY 1 L,UND,8.09,8.09
HELADOS,261,Helados (HRC),762,H-HRC-SANDWICH NATA 115 ML,UND,2.94,2.94
HELADOS,261,Helados (HRC),773,H-HRC-SANDWICH GALLETA REDONDA 90 ML,UND,6.51,6.51
HELADOS,261,Helados (HRC),766,H-HRC-SANDWICH STRACCIATELLA 150 ML,UND,5.83,5.83
HELADOS,261,Helados (HRC),968,H-HRC-CONOS NATA TURRON 125 ML,UND,3.33,3.33
HELADOS,261,Helados (HRC),876,H-HRC-CONO VNLL/CHC 125 ML,UND,5.11,5.11
HELADOS,261,Helados (HRC),3981,"H-HRC-CREMA LECHE MERENGADA 2,5L",UND,5.97,5.97
HELADOS,261,Helados (HRC),3982,"H-HRC-CREMA TURRON 2,5L",UND,4.88,4.88
HELADOS,261,Helados (HRC),3984,"H-HRC-CREMA CAPUCCINO 2,5L",UND,8.23,8.23
HELADOS,261,Helados (HRC),489,H-CT-SURTIDO DE HELADO SIN AZÚCAR,UND,4.73,4.73
HELADOS,261,Helados (HRC),1101,H-HRC-TRR-SORBETE LIMON 2.5L,UND,2.81,2.81
HELADOS,261,Helados (HRC),1102,H-HRC-TRR- VAINILLA 2.5L,UND,0.65,0.65
HELADOS,261,Helados (HRC),1094,H-HRC-TRR-VAINILLA 5L,UND,9.87,9.87
HELADOS,261,Helados (HRC),1096,H-HRC-TRR-CREMA FRESA 5L,UND,9.43,9.43
HELADOS,261,Helados (HRC),1097,H-HRC-TRR-CREMA FRESA 2.5L,UND,4.65,4.65
HELADOS,261,Helados (HRC),1099,H-HRC-TRR-SORBETE LIMON 5L,UND,1.89,1.89
HELADOS,263,Helados - Tarrinas y Vasitos,1095,H-HRC-TRR-NATA 2.5L,UND,4.28,4.28
HELADOS,263,Helados - Tarrinas y Vasitos,1091,H-HRC-TRR-CHOCOLAT 5L,UND,2.18,2.18
HELADOS,263,Helados - Tarrinas y Vasitos,1092,H-HRC-TRR-CHOCOLAT 2.5L,UND,7.12,7.12
HELADOS,263,Helados - Tarrinas y Vasitos,274,H-MNQ-TARTA GATÓ ALMENDRAS 500ML,UND,5.46,5.46
HELADOS,263,Helados - Tarrinas y Vasitos,278,H-MNQ-TARTA QUESO MAHON 500ML,UND,4.3,4.3
HELADOS,263,Helados - Tarrinas y Vasitos,918,H-CT-VST-VAINILLA/CHOCOLATE 6X120ML,UND,5.9,5.9
HELADOS,263,Helados - Tarrinas y Vasitos,7625,H-CT-VST-NATA CARAMELO 6X120,UND,5.03,5.03
HELADOS,263,Helados - Tarrinas y Vasitos,7627,H-CT-VST-NATA FRESA 6X120,UND,2.01,2.01
HELADOS,263,Helados - Tarrinas y Vasitos,7628,H-DC-VST-TURRON 3X125 ML,UND,6.78,6.78
HELADOS,263,Helados - Tarrinas y Vasitos,8524,H-NW-NATA NUECES T/1 L,UND,7.94,7.94
HELADOS,263,Helados - Tarrinas y Vasitos,8526,H-NW-CHEESECAKE FRESA T/1 L,UND,7.44,7.44
HELADOS,263,Helados - Tarrinas y Vasitos,8529,H-NW-VAINILLA TOCINO CIELO T/1 L,UND,5.74,5.74
HELADOS,263,Helados - Tarrinas y Vasitos,8632,H-NW-BARRITA DE CHOCOLATE T/1 L,UND,0.62,0.62
HELADOS,263,Helados - Tarrinas y Vasitos,8634,H-NW-CHOCO AVELLANA FERRERO T/1 L,UND,6.91,6.91
HELADOS,263,Helados - Tarrinas y Vasitos,7589,H-MNQ-VASITO VAINILLA ELEFANTE 70ML,UND,9.46,9.46
HELADOS,263,Helados - Tarrinas y Vasitos,7590,H-MNQ-STICK DONUT 4x85ML,UND,2.27,2.27
HELADOS,263,Helados - Tarrinas y Vasitos,7592,H-MNQ-STICK PHOSQUITOS 4X75ML,UND,3.55,3.55
HELADOS,263,Helados - Tarrinas y Vasitos,706,H-CT-NATA MONTADA HELADO TAR.500 ML,UND,2.91,2.91
HELADOS,264,Helados - Conos y Sándwiches,267,H-A-CONOS  VAI/CHOC E/4x125 ML,UND,2.13,2.13
HELADOS,264,Helados - Conos y Sándwiches,259,H-CT-SANDWICH NATA PACK AHORRO 2X115 ML,UND,3.35,3.35
HELADOS,264,Helados - Conos y Sándwiches,263,H-CT-CONOS-NATA-FRESA E/4X125 ML,UND,6.57,6.57
HELADOS,264,Helados - Conos y Sándwiches,265,H-CT-CONOS NATA/TURRON 4x125 ML,UND,9.72,9.72
HELADOS,264,Helados - Conos y Sándwiches,251,H-CT-CONOS NATA/CHOC PACK AHOR 2X125 ML,UND,5.39,5.39
HELADOS,265,Helados - Barras,745,H-CT-BARRA TURRON 1L,UND,6.88,6.88
HELADOS,265,Helados - Barras,737,H-CT-BARRA 3 GUSTOS 1L,UND,7.8,7.8
HELADOS,266,Helados - Granizados y Hielo,709,H-HIELO CUBITOS BOLSA/2 KG,UND,5.21,5.21
HELADOS,266,Helados - Granizados y Hielo,1984,H-A-GRANIZ-CAFE E/4x200ML,UND,9.14,9.14
HELADOS,266,Helados - Granizados y Hielo,1989,H-A-GRA-LECHE MERENGADA 4x200ML,UND,8.52,8.52
HELADOS,266,Helados - Granizados y Hielo,1773,H-A-GRANIZ-HORCH E/4x200 ML,UND,4.74,4.74
HELADOS,266,Helados - Granizados y Hielo,1035,H-A-GRANIZ-LIMON E/4X200 ML,UND,4.19,4.19
HELADOS,266,Helados - Granizados y Hielo,493,H-HIELO ESCAMAS S/20 KG,UND,8.12,8.12
HELADOS,270,Helados - Bombones y Castañas,572,H-CT-BOMBON-ALMENDRADO E/6X83 ML,UND,7.98,7.98
HELADOS,270,Helados - Bombones y Castañas,1572,H-HRC-BOMBON CROCANTI 90 ML,UND,8.85,8.85
HELADOS,270,Helados - Bombones y Castañas,257,H-CT-BOMBON NATA PACK AHORRO 3X80 ML,UND,6.36,6.36
HELADOS,270,Helados - Bombones y Castañas,747,H-CT-BOMBON-NATA-E/6x80ML,UND,1.17,1.17
HELADOS,270,Helados - Bombones y Castañas,704,H-A-CASTAÑA-NATA E/4X60 ML,UND,4.51,4.51
HELADOS,270,Helados - Bombones y Castañas,774,H-A-CASTAÑA-TRUFA E/4X60 ML,UND,9.66,9.66
HELADOS,270,Helados - Bombones y Castañas,929,H-CT-MINI SURTIDO E/10x51ML,UND,0.67,0.67
HELADOS,271,Helados - Surtidos,900,H-IMP-LOTE 5 HELADOS,UND,4.79,4.79
HELADOS,271,Helados - Surtidos,312,H-HRC-SURTIDO HELADOS ART. E/4x125M.,UND,0.64,0.64
HELADOS,271,Helados - Surtidos,3319,H-HRC-MANDARINA ARTESANO E/4x125M.,UND,5.23,5.23
HELADOS,271,Helados - Surtidos,487,H-CT-SURTIDO ESPECIAL 6u (540ML),UND,6.54,6.54
HELADOS,272,A - Helados - HI - Infantiles y Polos,275,H-MNQ-CARAMELO SAL IBIZA 500ML,UND,6.88,6.88
HELADOS,272,A - Helados - HI - Infantiles y Polos,225,H-DC-MEGATORCIDAS FIESTA 4x100ML,UND,6.62,6.62
HELADOS,272,A - Helados - HI - Infantiles y Polos,776,H-NW-POLO HORCHATA E/6X60 ML.,UND,2.69,2.69
HELADOS,272,A - Helados - HI - Infantiles y Polos,772,H-DC-KOJAK CEREZA PALO 6X75 ML,UND,2.31,2.31
HELADOS,272,A - Helados - HI - Infantiles y Polos,778,H-CT-POLO FRUTA LIMON NARANJA 8X70 ML,UND,3.09,3.09
HELADOS,272,A - Helados - HI - Infantiles y Polos,7629,H-MNQ-POLO SANDIA 4x80ML,UND,0.64,0.64
HELADOS,272,A - Helados - HI - Infantiles y Polos,746,H-CT-LECHERINES E/8x70 ML,UND,4.69,4.69
HELADOS,272,A - Helados - HI - Infantiles y Polos,7596,H-MNQ-DANONINO FRESA/PLATANO 6x45ML,UND,0.99,0.99
HELADOS,272,A - Helados - HI - Infantiles y Polos,743,H-CT-PEPPA-PIG E/4x75ML,UND,9.29,9.29
HELADOS,280,Helados - sand,792,H-CT-MINI CONOS NATA/CHOCO 12X30 ML,UND,1.55,1.55
HELADOS,280,Helados - sand,961,H-CT-MINI BOMBON 8X60 ML,UND,8.95,8.95
HELADOS,290,Helados - Sin Azúcar,922,H-R-BIG BOM NATA TRIPLE SIN 4x110 ML,UND,6.99,6.99
HELADOS,290,Helados - Sin Azúcar,777,H-CT-MINI BOMBONES LUXUS S/A 8x60 ML,UND,6.44,6.44
HELADOS,290,Helados - Sin Azúcar,735,H-CT-CONO CHOCO VAINILLA S/AZ E/4X125 ML,UND,3.99,3.99
HELADOS,290,Helados - Sin Azúcar,991,H-CT-SANDWICH NATA S/A E/6x115 ML,UND,9.87,9.87
REFRIGERADOS,009,Libre servicio-Elaborados,4792,RFR-ALBÓNDIGAS-CER/VAC-15U,UND,3.03,3.03
REFRIGERADOS,009,Libre servicio-Elaborados,4793,RFR-LONGANIZA-BLANCA-325G,UND,7.73,7.73
REFRIGERADOS,009,Libre servicio-Elaborados,4794,RFR-LONGANIZA-ROJA-325G,UND,3.53,3.53
REFRIGERADOS,009,Libre servicio-Elaborados,4795,RFR-PECHUGA-FH-BNSTAR-200G,UND,2.54,2.54
REFRIGERADOS,009,Libre servicio-Elaborados,4796,RFR-BURGUER-BAC/QUESO-2X120G,UND,5.64,5.64
REFRIGERADOS,009,Libre servicio-Elaborados,4797,RFR-BURGUER-BBQ-2X120G,UND,4.16,4.16
REFRIGERADOS,009,Libre servicio-Elaborados,4798,RFR-BURGUER-VACUNO-360G,UND,5.27,5.27
REFRIGERADOS,009,Libre servicio-Elaborados,4370,RFR-BROCH-POLLO-PIM-310GR,UND,7.55,7.55
REFRIGERADOS,009,Libre servicio-Elaborados,4375,RFR-PINCHO-POLLO-ABOD-310G,UND,7.38,7.38
REFRIGERADOS,009,Libre servicio-Elaborados,4376,RFR-ALBÓND-POLLO-420G,UND,2.86,2.86
REFRIGERADOS,009,Libre servicio-Elaborados,4377,RFR-PICADA-POLLO-380G,UND,7.57,7.57
REFRIGERADOS,009,Libre servicio-Elaborados,4379,RFR-HAMBUR-POLLO/QUESO-320G,UND,4.81,4.81
REFRIGERADOS,009,Libre servicio-Elaborados,4391,BAJADA DE PRECIO 2€,UND,4.27,4.27
REFRIGERADOS,009,Libre servicio-Elaborados,4393,BAJADA DE PRECIO 3€,UND,8.04,8.04
REFRIGERADOS,009,Libre servicio-Elaborados,4381,RFR-HAMBUR-POLLO/PAVO-320G,UND,3.86,3.86
REFRIGERADOS,009,Libre servicio-Elaborados,4382,RFR-FLAMENQUÍN-PAVO/QUESO-255G,UND,5.04,5.04
REFRIGERADOS,009,Libre servicio-Elaborados,4383,RFR-NUGGET-PECH-POLLO-BBQ-360G,UND,8.98,8.98
REFRIGERADOS,009,Libre servicio-Elaborados,4384,RFR-PICADA-CERDO-B/500GR,UND,4.06,4.06
REFRIGERADOS,009,Libre servicio-Elaborados,4385,RFR-PICADA-VACUNO-B/500GR,UND,5.79,5.79
REFRIGERADOS,009,Libre servicio-Elaborados,4386,RFR-PINCHOS-CERDO-B/600GR,UND,6.21,6.21
REFRIGERADOS,009,Libre servicio-Elaborados,4387,RFR-PELOTA-COCIDO-280G,UND,1.68,1.68
REFRIGERADOS,009,Libre servicio-Elaborados,4388,BAJADA DE PRECIO 1.50€,UND,1.41,1.41
REFRIGERADOS,185,Precocinados del Mundo,4401,RFR-SLZ-SARDINA BOTA 2000G,UND,1.56,1.56
REFRIGERADOS,302,Refrigerados (HRC) - Lacteos,4032,RFR-LACT-CABRA-TIERNO BARRA VACIO,KG,3.66,3.66
REFRIGERADOS,302,Refrigerados (HRC) - Lacteos,4161,RFR-LACT-Q.RALLADO GRATINAR EXTRA 1 K,UND,2.71,2.71
REFRIGERADOS,302,Refrigerados (HRC) - Lacteos,4169,RFR-LACT-CREMA-QUESO-CHEDDAR-2K,UND,1.04,1.04
REFRIGERADOS,302,Refrigerados (HRC) - Lacteos,4149,RFR-LACT-BARRA EDAM ALEMANA,KG,8.51,8.51
REFRIGERADOS,313,Refrigerados (HRC) - Salsas,9684,RFR-SLS-BRAVA BT/2000 GR,UND,3.89,3.89
REFRIGERADOS,313,Refrigerados (HRC) - Salsas,9689,RFR-SLS- ALLIOLI BT/2000 GR,UND,0.52,0.52
REFRIGERADOS,314,"Refrigerados (HRC) - Curados, Cocidos y Adobados",4200,RFR-COC-BACON AHUMADO NAT,KG,5.68,5.68
REFRIGERADOS,314,"Refrigerados (HRC) - Curados, Cocidos y Adobados",4203,RFR-AHU-LACON PALETA-S/H-PZ 5 KG-APROX,KG,0.52,0.52
REFRIGERADOS,314,"Refrigerados (HRC) - Curados, Cocidos y Adobados",4205,RFR-COC-LOMO AD/COC PZ,KG,4.12,4.12
REFRIGERADOS,314,"Refrigerados (HRC) - Curados, Cocidos y Adobados",4209,RFR-AHU-BACON PLUS PRECOR 1/2 PIEZAS,KG,9.51,9.51
REFRIGERADOS,314,"Refrigerados (HRC) - Curados, Cocidos y Adobados",4361,RFR-COC-SALCHICHAS KING MOZZARELLA 330G.,UND,6.32,6.32
REFRIGERADOS,314,"Refrigerados (HRC) - Curados, Cocidos y Adobados",4301,RFR-COC-CALLOS CASEROS,KG,7.99,7.99
REFRIGERADOS,314,"Refrigerados (HRC) - Curados, Cocidos y Adobados",4305,RFR-TORREZO-PNT/ADB,KG,1.25,1.25
REFRIGERADOS,314,"Refrigerados (HRC) - Curados, Cocidos y Adobados",4306,RFR-TORREZNO DE SORIA PRC B/230G,UND,5.97,5.97
REFRIGERADOS,314,"Refrigerados (HRC) - Curados, Cocidos y Adobados",4307,RFR-TORREZNO DE SORIA PRC,KG,5.74,5.74
REFRIGERADOS,314,"Refrigerados (HRC) - Curados, Cocidos y Adobados",4357,RFR-CUR-JAM-GR-RVA-DESH,KG,0.61,0.61
REFRIGERADOS,314,"Refrigerados (HRC) - Curados, Cocidos y Adobados",524,RFR-COC- BLOC PATO CON TROZOS L-1 KG,UND,3.03,3.03
REFRIGERADOS,315,Refrigerados (HRC) - Carnes de Ternera,4265,RFR-TER-RIÑONADA VACA/BUEY 20-22 KG,KG,7.63,7.63
REFRIGERADOS,324,Refrigerados RFR - Mantequilla-Levadura,4117,RFR-MANTEQUILLA S/SAL TARRINA 250 G,UND,8.93,8.93
REFRIGERADOS,352,Salazones,4425,RFR-P-BCL-LOMO-GOURMET-ANZL 400/500 G/PZ,UND,9.66,9.66
REFRIGERADOS,352,Salazones,4459,RFR-SLZ-ATUN MOJAMA ESPECIAL PRIMERA,KG,3.95,3.95
REFRIGERADOS,352,Salazones,4461,RFR-SLZ-DESMIGADO EXTRA 1 KILO,KG,1.97,1.97
REFRIGERADOS,352,Salazones,4464,RFR-SLZ-ATUN SORRA LONCHEADA AC.GIRASOL,UND,2.23,2.23
REFRIGERADOS,352,Salazones,4465,RFR-SLZ-ANCHOA-FLT-LATA 48G OLIVA S/ ORO,UND,7.98,7.98
REFRIGERADOS,352,Salazones,4466,RFR-SLZ-ANCHOA CANTAB.180 GR.GIRASOL ORO,UND,6.77,6.77
REFRIGERADOS,352,Salazones,4513,RFR-SLZ-BACALAO COCOCHAS SALMUERA T/500G,UND,6.18,6.18
REFRIGERADOS,352,Salazones,4519,RFR-SLZ-HUEVA MARUCA TACO 100GR/APROX,KG,3.81,3.81
REFRIGERADOS,352,Salazones,4521,RFR-SLZ-HUEVA ATUN TACO 100GR/APROX,KG,7.68,7.68
REFRIGERADOS,352,Salazones,4522,RFR-AHU-ZARZUELA TARRINA ACEITE GIRASOL,UND,3.28,3.28
REFRIGERADOS,352,Salazones,4523,RFR-AHU-BACALAO MACERADO TARRINA,UND,3.09,3.09
REFRIGERADOS,352,Salazones,4524,RFR-AHU-SALMON AHUMADO TARRINA AC.GIRASO,UND,9.12,9.12
REFRIGERADOS,352,Salazones,4525,RFR-SLZ-HUEVA MUJOL 100-120 APX,KG,2.46,2.46
REFRIGERADOS,352,Salazones,4500,RFR-SLZ-BONITO LOMOS NTRL (VC) 200-250Gr,KG,0.75,0.75
REFRIGERADOS,352,Salazones,4489,RFR-SLZ-BOQUERÓN AJILLO EXTRA 180GR,UND,8.27,8.27
REFRIGERADOS,352,Salazones,4490,RFR-SLZ-TRIPACK ANCHOA 120 GR,UND,6.75,6.75
REFRIGERADOS,352,Salazones,4491,RFR-SLZ-TRIPACK MIXTO 114 GR,UND,8.82,8.82
REFRIGERADOS,352,Salazones,4492,RFR-SLZ-BOQUERÓN EN VINAGRE A/OLIVA 75 G,UND,0.59,0.59
REFRIGERADOS,352,Salazones,4493,RFR-SLZ-BOQUERÓN EN VINAGRE A/OLI 195 GR,UND,2.75,2.75
REFRIGERADOS,352,Salazones,4494,RFR-SLZ-BANDERILLA 220 GR,UND,6.59,6.59
REFRIGERADOS,352,Salazones,4495,RFR-SLZ-SARDINA 145 GR,UND,5.78,5.78
REFRIGERADOS,352,Salazones,4497,RFR-SLZ-MOJAMA DE ATUN LONCHAS 200 G,UND,6.78,6.78
REFRIGERADOS,352,Salazones,4498,RFR-SLZ-BACALAO PASTA ALBONDIGAS 225 GR,UND,2.07,2.07
REFRIGERADOS,352,Salazones,4499,RFR-SLZ-MOJAMA DE ATUN SEGUNDA 200-250Gr,KG,6.42,6.42
REFRIGERADOS,352,Salazones,4468,RFR-SLZ-BOQUERON AJ/ B/160GR.,UND,1.39,1.39
REFRIGERADOS,352,Salazones,4469,RFR-SLZ-BOQUERÓN AJILLO EXTRA B/360GR,UND,6.99,6.99
REFRIGERADOS,352,Salazones,4470,RFR-P-BCL-FILETON 3/4 CURACION 450 GR/PZ,UND,7.32,7.32
REFRIGERADOS,352,Salazones,4471,RFR-SLZ-BACALAO LOMO INGLES TACO 100GR,UND,7.28,7.28
REFRIGERADOS,352,Salazones,4472,RFR-SLZ-ATUN MOJAMA PRIMERA TACO 150-200,KG,0.69,0.69
REFRIGERADOS,352,Salazones,4474,RFR-SLZ-SARDINA SALAZÓN BANDEJA 220GR,UND,5.29,5.29
REFRIGERADOS,352,Salazones,4476,RFR-SLZ-SARDINA FILETEADA EST.90 GR.,UND,8.13,8.13
REFRIGERADOS,352,Salazones,4478,RFR-SLZ-SARDINA LOMOS AHUMADO 900GR,UND,2.4,2.4
REFRIGERADOS,352,Salazones,4479,RFR-SLZ-SARDINA LOMOS GRANDON AHUM.150GR,UND,6.71,6.71
REFRIGERADOS,352,Salazones,4480,RFR-SLZ-ATUN SORRA BANDEJA 80GR,UND,4.31,4.31
REFRIGERADOS,352,Salazones,4481,RFR-SLZ-BACALAO DESMIGAO BCO.3/4 70GR,UND,2.0,2.0
REFRIGERADOS,352,Salazones,4482,RFR-SLZ-CORTEZAS DE BACALAO BOLSA 100GR,UND,7.35,7.35
REFRIGERADOS,352,Salazones,4483,RFR-SLZ-POTA LONCHEADA  5 PIMIENTAS 200G,UND,6.34,6.34
REFRIGERADOS,352,Salazones,4484,RFR-SLZ-SALPICON POTA TARRINA 300GR AC,UND,4.83,4.83
REFRIGERADOS,352,Salazones,4485,RFR-POTA A LA GALLEGA TARRINA 200GR.,UND,6.3,6.3
REFRIGERADOS,352,Salazones,4486,RFR-SLZ-HIGADO DE BACALAO (FOIE) 120 G,UND,5.44,5.44
REFRIGERADOS,352,Salazones,4703,RFR-SLZ-SARDINA LOMOS AHUMADO 900GR,UND,5.34,5.34
REFRIGERADOS,352,Salazones,4704,RFR-SLZ-BACALAO MIGAS 1 KILO,KG,5.09,5.09
REFRIGERADOS,352,Salazones,4705,RFR-P-BCL-DESMIGADO-EXTRA B/200GR,UND,9.92,9.92
REFRIGERADOS,352,Salazones,4706,RFR-SLZ-ATUN MOJAMA ESPECIAL PRIMERA,KG,1.79,1.79
REFRIGERADOS,451,Refrigerados (HRC) - Pescados,4709,RFR-SLZ-ANCHOA TROZOS-T/900GR,UND,2.51,2.51
REFRIGERADOS,451,Refrigerados (HRC) - Pescados,4702,RFR-SLZ-ANCHOA F/SERIE ORO-T/360GR,UND,2.18,2.18
REFRIGERADOS,451,Refrigerados (HRC) - Pescados,4477,RFR-SLZ-MARUCA HUEVA EXTRA PZ AL VACIO,KG,5.03,5.03
REFRIGERADOS,451,Refrigerados (HRC) - Pescados,4467,RFR-SLZ-ATUN HUEVAS EXTRA,KG,3.42,3.42
REFRIGERADOS,451,Refrigerados (HRC) - Pescados,4458,RFR-SLZ-MOJAMA ATUN EXTRA,KG,7.67,7.67
REFRIGERADOS,451,Refrigerados (HRC) - Pescados,4550,RFR-SLZ-ANCHOA TROZOS-T/900GR,UND,5.03,5.03
REFRIGERADOS,451,Refrigerados (HRC) - Pescados,4551,"RFR-SALPICON CUBO 1,4 KG",UND,3.32,3.32
REFRIGERADOS,451,Refrigerados (HRC) - Pescados,4462,RFR-SLZ-ANCHOA EN SAL (00) 10 KILOS,UND,8.05,8.05
REFRIGERADOS,451,Refrigerados (HRC) - Pescados,4463,RFR-SLZ-ANCHOA EN SAL (00) 5 KILOS,UND,8.9,8.9
REFRIGERADOS,451,Refrigerados (HRC) - Pescados,4452,RFR-SLZ-BOQUERON (ACE-OLI-AJO-PE),UND,8.9,8.9
REFRIGERADOS,451,Refrigerados (HRC) - Pescados,4453,RFR-SLZ-ANCHOA F/SERIE ORO-T/360GR,UND,2.52,2.52
REFRIGERADOS,451,Refrigerados (HRC) - Pescados,4350,RFR-SLZ-ANCHOA GOURMET 00 30 FILETES,UND,6.96,6.96
REFRIGERADOS,453,Refrigerados - Pescados,4454,"RFR-SLZ-BCL-LOMO SUPERIOR- 1,25",KG,0.71,0.71
REFRIGERADOS,453,Refrigerados - Pescados,4450,RFR-P-BCL-DESMIGADO-EXTRA B/200GR,UND,5.74,5.74
REFRIGERADOS,536,Ternera,1288,RFR-TER-ENTRECOT ( DARK RED ) 4 K APROX,KG,7.4,7.4
REFRIGERADOS,537,Elaborados,4394,RFR-PIZZA-CAMP-4 QUESOS- 365G,UND,1.16,1.16
REFRIGERADOS,537,Elaborados,4395,RFR-PIZZA-CAMP-CARBONARA-360G,UND,2.43,2.43
REFRIGERADOS,537,Elaborados,4396,RFR-PIZZA-CAMP-BARBACOA-410G,UND,5.79,5.79
REFRIGERADOS,537,Elaborados,4390,RFR-PIZZA-CAMP-JAM/QUESO-360G,UND,8.03,8.03
REFRIGERADOS,537,Elaborados,4246,RFR-MACARRONES TOMATE C/CHORIZO,UND,2.65,2.65
REFRIGERADOS,537,Elaborados,4901,RFR-KEBAB ROLLING POLLO-PAVO CURRY 160GR,UND,6.93,6.93
REFRIGERADOS,537,Elaborados,4902,RFR-WRAP ROLLING PIZZA CHEES BAC 160G,UND,4.37,4.37
REFRIGERADOS,537,Elaborados,4903,RFR-ROLLIG BURRITO CARNE BBQ 160GR,UND,2.33,2.33
REFRIGERADOS,537,Elaborados,4904,RFR-CUR-JAM-MINI TAQUITOS 2X55GR,UND,4.77,4.77
REFRIGERADOS,537,Elaborados,4913,RFR-PATATAS BRAVAS 240GR,UND,2.6,2.6
REFRIGERADOS,537,Elaborados,4951,RFR-TORTILLA-PATATA-500G,UND,9.46,9.46
REFRIGERADOS,540,Curados,4241,RFR-CODILLO DE JAMON PRECORTADO,UND,6.66,6.66
REFRIGERADOS,540,Curados,4236,RFR-CUR-CHORIZO-EXTRA-65G,UND,1.64,1.64
REFRIGERADOS,540,Curados,4237,RFR-CUR-SALCHICHON-EXTRA-65G,UND,6.63,6.63
REFRIGERADOS,540,Curados,4238,RFR-CUR-SALAMI-65G,UND,6.38,6.38
REFRIGERADOS,540,Curados,4403,RFR-CUR-JAM-MEDIAS LONCHAS 50 G,UND,5.14,5.14
REFRIGERADOS,540,Curados,4404,RFR-CUR-JAM-RED-SAL 70 G,UND,2.19,2.19
REFRIGERADOS,540,Curados,4409,RFR-CUR-JAM 80 G,UND,5.15,5.15
REFRIGERADOS,540,Curados,4411,RFR-JAM-RVA 1954 90 G,UND,4.48,4.48
REFRIGERADOS,540,Curados,4430,RFR- FUETEC CRUCE DUROC 170 G,UND,7.85,7.85
REFRIGERADOS,540,Curados,4380,RFR-CAÑA DE LOMO 45 G,UND,5.55,5.55
REFRIGERADOS,540,Curados,1361,RFR-CUR- JAM-GR-RVA-DESH-PLD AL CORTE,KG,8.81,8.81
REFRIGERADOS,540,Curados,1365,RFR-CUR-JAM-GR-RVA-DESH-PLD PZ-5-6KG,KG,3.74,3.74
REFRIGERADOS,540,Curados,1460,RFR-CUR-JAM-GR-RVA-DUROC-PLD PZ-5-6K,KG,4.59,4.59
REFRIGERADOS,540,Curados,1461,RFR-CUR-JAM-GR-RVA-DUROC-PLD AL CORTE,KG,7.52,7.52
REFRIGERADOS,541,Cocidos,4258,RFR-FIAMBRE YORK SANDWICH TP 300 G,UND,1.27,1.27
REFRIGERADOS,541,Cocidos,4259,RFR-COC-FIAMBRE YORK MAXI 450 G,UND,8.1,8.1
REFRIGERADOS,541,Cocidos,4300,RFR-COC-BARRA YORK SANDW,KG,8.46,8.46
REFRIGERADOS,541,Cocidos,4415,RFR-COC-MORTADELA ACEITUNAS 100 G,UND,2.52,2.52
REFRIGERADOS,541,Cocidos,4416,RFR-COC-MORTADELA-SICILIANA 250G,UND,2.73,2.73
REFRIGERADOS,541,Cocidos,4239,RFR-PAVO SANDWICH 270 G,UND,5.78,5.78
REFRIGERADOS,541,Cocidos,4240,RFR-COC-PECHUGA DE PAVO MINI 380 G,UND,1.5,1.5
REFRIGERADOS,541,Cocidos,4230,RFR-COC-JAMÓN-EXTRA-150G,UND,9.96,9.96
REFRIGERADOS,541,Cocidos,4231,RFR-COC-PECHUGA-PAVO-115G,UND,9.71,9.71
REFRIGERADOS,541,Cocidos,4232,RFR-COC-MORTADELA-PAVO-90G,UND,3.14,3.14
REFRIGERADOS,541,Cocidos,4233,RFR-COC-MORTADELA-SICIL-100GG,UND,7.16,7.16
REFRIGERADOS,541,Cocidos,4234,RFR-JAMON COCIDO EXTRA 115 G,UND,2.8,2.8
REFRIGERADOS,541,Cocidos,4235,RFR-COC-PECH-POLLO-115G,UND,8.61,8.61
REFRIGERADOS,542,Jamones,4308,RFR-CUR-JAM-GR-RVA-DESH.,KG,9.39,9.39
REFRIGERADOS,542,Jamones,4309,RFR-CUR-JAM-GR-RVA-DESH. AL CORTE,KG,2.4,2.4
REFRIGERADOS,542,Jamones,1468,RFR-CUR-PLT-IBR-CEBO-PULIDA PZ-2.5KG,KG,0.92,0.92
REFRIGERADOS,542,Jamones,1356,RFR-CUR-JAM-GR-RVA-DESH,KG,9.52,9.52
REFRIGERADOS,542,Jamones,1357,RFR-CUR-JAM-GR-RVA-DESH,KG,2.02,2.02
REFRIGERADOS,542,Jamones,1786,RFR-CUR-JAM-GR-RVA-DUROC C/PATA 8-9KG,UND,9.89,9.89
REFRIGERADOS,542,Jamones,1789,RFR-CUR-JAM-GR-RVA C/PATA 7-8 KG,UND,1.97,1.97
REFRIGERADOS,544,Quesos,1857,RFR-LACT-RULO CABRA,KG,9.51,9.51
REFRIGERADOS,544,Quesos,1433,RFR-LACT-CRM QUESO CAMEMBERT 8X125 GR RE,UND,2.91,2.91
REFRIGERADOS,544,Quesos,4512,RFR-QUESO-LONCH-FUNDIDO 150G,UND,8.9,8.9
