Familia,Grupo,ID,Producto,Formato_Venta,Coste (€),Precio de venta (€),Margen Beneficio (€),% Beneficio,Ratio Precio/Costo
MARISCOS,Mariscos Crudos - Colas Peladas y con piel,207,GAMBA PEL-70/100-B/225GR (100% MLT),UND,1.81,15.93,14.12,780.0,8.80110497237569
MARISCOS,Mariscos Crudos - Colas Peladas y con piel,614,COLAS GAMBON-TAILON-16/25 B/800 G,UND,9.68,52.72,43.04,440.00000000000006,5.446280991735537
MARISCOS,Mariscos Crudos - Colas Peladas y con piel,613,GAMBA PEL-M-70/100 -B/250GR,UND,1.98,21.92,19.94,1010.0,11.070707070707071
MARISCOS,Mariscos Crudos - Colas Peladas y con piel,5612,GAMBA PEL-50/70-B/700G-(MLT),KG,3.52,28.08,24.56,700.0,7.977272727272727
MARISCOS,Mariscos Crudos - Colas Peladas y con piel,5613,GAMBA PEL-70/90-IQF-(SPP),KG,11.69,60.76,49.07,420.0,5.197604790419161
MARISCOS,Mariscos Crudos - Colas Peladas y con piel,4828,GAMBA PEL-10/30 B/750-(100% MLT),UND,3.1,26.4,23.299999999999997,750.0,8.516129032258064
MARISCOS,Mariscos Crudos - Colas Peladas y con piel,471,COLAS GAMBON-G-S/P B/400 G.,UND,1.32,14.46,13.14,1000.0,10.954545454545455
MARISCOS,Mariscos Crudos - Colas Peladas y con piel,386,COLAS GAMBON-S/P 10/30 (IQF) 800 N/SGL,KG,3.12,19.86,16.74,540.0,6.365384615384615
MARISCOS,Refrigerados - Pescados,3994,CANGREJO/REAL COCIDO-(CLUSTER 150/250),KG,1.67,20.68,19.009999999999998,1140.0,12.383233532934133
MARISCOS,Refrigerados - Pescados,994,CARNE CANGREJO ROJO DE LAS NIEVES,UND,13.77,69.08,55.31,400.0,5.0167029774872915
HELADOS,Helados - Tartas,936,H-CT-TARTA LAM-NATA 1 L,UND,7.82,33.96,26.14,330.0,4.342710997442455
HELADOS,Helados - Tartas,724,H-CT-TARTA AL WHISKY 1 L,UND,1.86,16.08,14.219999999999999,760.0,8.64516129032258
HELADOS,Helados (HRC),762,H-HRC-SANDWICH NATA 115 ML,UND,7.27,32.31,25.040000000000003,340.0,4.444291609353508
HELADOS,Helados (HRC),773,H-HRC-SANDWICH GALLETA REDONDA 90 ML,UND,5.88,28.14,22.26,380.0,4.785714285714286
HELADOS,Helados (HRC),766,H-HRC-SANDWICH STRACCIATELLA 150 ML,UND,5.28,8.78,3.499999999999999,70.0,1.6628787878787876
HELADOS,Helados (HRC),968,H-HRC-CONOS NATA TURRON 125 ML,UND,11.13,14.63,3.5,30.0,1.3144654088050314
HELADOS,Helados (HRC),876,H-HRC-CONO VNLL/CHC 125 ML,UND,8.61,36.33,27.72,320.0,4.219512195121951
HELADOS,Helados (HRC),3981,"H-HRC-CREMA LECHE MERENGADA 2,5L",UND,10.5,14.0,3.5,30.0,1.3333333333333333
HELADOS,Helados (HRC),3982,"H-HRC-CREMA TURRON 2,5L",UND,7.74,11.24,3.5,50.0,1.4521963824289406
HELADOS,Helados (HRC),3984,"H-HRC-CREMA CAPUCCINO 2,5L",UND,13.96,34.92,20.96,150.0,2.501432664756447
HELADOS,Helados (HRC),489,H-CT-SURTIDO DE HELADO SIN AZÚCAR,UND,5.24,34.96,29.72,570.0,6.67175572519084
HELADOS,Helados (HRC),1101,H-HRC-TRR-SORBETE LIMON 2.5L,UND,9.06,50.24,41.18,450.0,5.545253863134658
HELADOS,Helados (HRC),1102,H-HRC-TRR- VAINILLA 2.5L,UND,9.2,50.8,41.599999999999994,450.0,5.521739130434783
HELADOS,Helados (HRC),1094,H-HRC-TRR-VAINILLA 5L,UND,10.94,43.32,32.38,300.0,3.9597806215722122
HELADOS,Helados (HRC),1096,H-HRC-TRR-CREMA FRESA 5L,UND,1.24,18.96,17.720000000000002,1430.0,15.290322580645162
HELADOS,Helados (HRC),1097,H-HRC-TRR-CREMA FRESA 2.5L,UND,9.05,25.1,16.05,180.0,2.773480662983425
HELADOS,Helados (HRC),1099,H-HRC-TRR-SORBETE LIMON 5L,UND,5.87,18.74,12.869999999999997,220.00000000000003,3.1925042589437815
HELADOS,Helados - Tarrinas y Vasitos,1095,H-HRC-TRR-NATA 2.5L,UND,5.7,18.4,12.7,220.00000000000003,3.2280701754385963
HELADOS,Helados - Tarrinas y Vasitos,1091,H-HRC-TRR-CHOCOLAT 5L,UND,9.96,53.84,43.88,440.00000000000006,5.405622489959839
HELADOS,Helados - Tarrinas y Vasitos,1092,H-HRC-TRR-CHOCOLAT 2.5L,UND,0.7,16.8,16.1,2300.0,24.000000000000004
HELADOS,Helados - Tarrinas y Vasitos,274,H-MNQ-TARTA GATÓ ALMENDRAS 500ML,UND,13.59,51.27,37.68000000000001,280.0,3.7726269315673293
HELADOS,Helados - Tarrinas y Vasitos,278,H-MNQ-TARTA QUESO MAHON 500ML,UND,0.72,12.66,11.94,1660.0000000000002,17.583333333333336
HELADOS,Helados - Tarrinas y Vasitos,918,H-CT-VST-VAINILLA/CHOCOLATE 6X120ML,UND,13.12,16.62,3.5000000000000018,30.0,1.266768292682927
HELADOS,Helados - Tarrinas y Vasitos,7625,H-CT-VST-NATA CARAMELO 6X120,UND,11.55,30.1,18.55,160.0,2.606060606060606
HELADOS,Helados - Tarrinas y Vasitos,7627,H-CT-VST-NATA FRESA 6X120,UND,14.85,18.35,3.5000000000000018,20.0,1.2356902356902357
HELADOS,Helados - Tarrinas y Vasitos,7628,H-DC-VST-TURRON 3X125 ML,UND,5.23,8.73,3.5,70.0,1.6692160611854685
HELADOS,Helados - Tarrinas y Vasitos,8524,H-NW-NATA NUECES T/1 L,UND,2.34,23.36,21.02,900.0,9.982905982905983
HELADOS,Helados - Tarrinas y Vasitos,8526,H-NW-CHEESECAKE FRESA T/1 L,UND,3.47,20.91,17.44,500.0,6.0259365994236305
HELADOS,Helados - Tarrinas y Vasitos,8529,H-NW-VAINILLA TOCINO CIELO T/1 L,UND,9.02,37.56,28.540000000000003,320.0,4.164079822616409
HELADOS,Helados - Tarrinas y Vasitos,8632,H-NW-BARRITA DE CHOCOLATE T/1 L,UND,11.48,59.92,48.44,420.0,5.219512195121951
HELADOS,Helados - Tarrinas y Vasitos,8634,H-NW-CHOCO AVELLANA FERRERO T/1 L,UND,5.98,37.92,31.94,530.0,6.34113712374582
HELADOS,Helados - Tarrinas y Vasitos,7589,H-MNQ-VASITO VAINILLA ELEFANTE 70ML,UND,7.07,10.57,3.5,50.0,1.495049504950495
HELADOS,Helados - Tarrinas y Vasitos,7590,H-MNQ-STICK DONUT 4x85ML,UND,5.08,8.58,3.5,70.0,1.6889763779527558
HELADOS,Helados - Tarrinas y Vasitos,7592,H-MNQ-STICK PHOSQUITOS 4X75ML,UND,5.47,26.91,21.44,390.0,4.9195612431444244
HELADOS,Helados - Tarrinas y Vasitos,706,H-CT-NATA MONTADA HELADO TAR.500 ML,UND,3.77,14.54,10.77,290.0,3.856763925729443
HELADOS,Helados - Conos y Sándwiches,267,H-A-CONOS  VAI/CHOC E/4x125 ML,UND,7.91,11.41,3.5,40.0,1.4424778761061947
HELADOS,Helados - Conos y Sándwiches,259,H-CT-SANDWICH NATA PACK AHORRO 2X115 ML,UND,7.28,32.34,25.060000000000002,340.0,4.4423076923076925
HELADOS,Helados - Conos y Sándwiches,263,H-CT-CONOS-NATA-FRESA E/4X125 ML,UND,10.01,54.04,44.03,440.00000000000006,5.398601398601398
HELADOS,Helados - Conos y Sándwiches,265,H-CT-CONOS NATA/TURRON 4x125 ML,UND,12.67,16.17,3.5000000000000018,30.0,1.2762430939226521
HELADOS,Helados - Conos y Sándwiches,251,H-CT-CONOS NATA/CHOC PACK AHOR 2X125 ML,UND,4.09,15.18,11.09,270.0,3.7114914425427874
HELADOS,Helados - Barras,745,H-CT-BARRA TURRON 1L,UND,6.01,38.04,32.03,530.0,6.329450915141431
HELADOS,Helados - Barras,737,H-CT-BARRA 3 GUSTOS 1L,UND,11.32,29.64,18.32,160.0,2.618374558303887
HELADOS,Helados - Granizados y Hielo,709,H-HIELO CUBITOS BOLSA/2 KG,UND,14.88,18.38,3.4999999999999982,20.0,1.2352150537634408
HELADOS,Helados - Granizados y Hielo,1984,H-A-GRANIZ-CAFE E/4x200ML,UND,10.8,28.6,17.8,160.0,2.648148148148148
HELADOS,Helados - Granizados y Hielo,1989,H-A-GRA-LECHE MERENGADA 4x200ML,UND,13.32,50.46,37.14,280.0,3.7882882882882885
HELADOS,Helados - Granizados y Hielo,1773,H-A-GRANIZ-HORCH E/4x200 ML,UND,8.4,23.8,15.4,180.0,2.8333333333333335
HELADOS,Helados - Granizados y Hielo,1035,H-A-GRANIZ-LIMON E/4X200 ML,UND,4.91,33.64,28.73,590.0,6.85132382892057
HELADOS,Helados - Granizados y Hielo,493,H-HIELO ESCAMAS S/20 KG,UND,8.59,12.09,3.5,40.0,1.4074505238649593
HELADOS,Helados - Bombones y Castañas,572,H-CT-BOMBON-ALMENDRADO E/6X83 ML,UND,7.2,21.4,14.2,200.0,2.972222222222222
HELADOS,Helados - Bombones y Castañas,1572,H-HRC-BOMBON CROCANTI 90 ML,UND,10.36,13.86,3.5,30.0,1.337837837837838
HELADOS,Helados - Bombones y Castañas,257,H-CT-BOMBON NATA PACK AHORRO 3X80 ML,UND,2.5,6.0,3.5,140.0,2.4
HELADOS,Helados - Bombones y Castañas,747,H-CT-BOMBON-NATA-E/6x80ML,UND,14.2,70.8,56.599999999999994,400.0,4.985915492957747
HELADOS,Helados - Bombones y Castañas,704,H-A-CASTAÑA-NATA E/4X60 ML,UND,10.36,27.72,17.36,170.0,2.675675675675676
HELADOS,Helados - Bombones y Castañas,774,H-A-CASTAÑA-TRUFA E/4X60 ML,UND,3.33,27.32,23.990000000000002,720.0,8.204204204204204
HELADOS,Helados - Bombones y Castañas,929,H-CT-MINI SURTIDO E/10x51ML,UND,2.7,12.4,9.7,360.0,4.592592592592593
HELADOS,Helados - Surtidos,900,H-IMP-LOTE 5 HELADOS,UND,4.12,22.86,18.74,450.0,5.548543689320388
HELADOS,Helados - Surtidos,312,H-HRC-SURTIDO HELADOS ART. E/4x125M.,UND,13.28,16.78,3.5000000000000018,30.0,1.26355421686747
HELADOS,Helados - Surtidos,3319,H-HRC-MANDARINA ARTESANO E/4x125M.,UND,6.36,9.86,3.499999999999999,60.0,1.5503144654088048
HELADOS,Helados - Surtidos,487,H-CT-SURTIDO ESPECIAL 6u (540ML),UND,13.62,17.12,3.5000000000000018,30.0,1.2569750367107198
HELADOS,A - Helados - HI - Infantiles y Polos,275,H-MNQ-CARAMELO SAL IBIZA 500ML,UND,8.68,36.54,27.86,320.0,4.209677419354839
HELADOS,A - Helados - HI - Infantiles y Polos,225,H-DC-MEGATORCIDAS FIESTA 4x100ML,UND,13.62,68.48,54.86000000000001,400.0,5.027900146842879
HELADOS,A - Helados - HI - Infantiles y Polos,776,H-NW-POLO HORCHATA E/6X60 ML.,UND,14.58,54.24,39.660000000000004,270.0,3.720164609053498
HELADOS,A - Helados - HI - Infantiles y Polos,772,H-DC-KOJAK CEREZA PALO 6X75 ML,UND,10.76,14.26,3.5,30.0,1.325278810408922
HELADOS,A - Helados - HI - Infantiles y Polos,778,H-CT-POLO FRUTA LIMON NARANJA 8X70 ML,UND,3.34,6.84,3.5,100.0,2.0479041916167664
HELADOS,A - Helados - HI - Infantiles y Polos,7629,H-MNQ-POLO SANDIA 4x80ML,UND,11.5,45.0,33.5,290.0,3.9130434782608696
HELADOS,A - Helados - HI - Infantiles y Polos,746,H-CT-LECHERINES E/8x70 ML,UND,4.99,33.96,28.97,580.0,6.80561122244489
HELADOS,A - Helados - HI - Infantiles y Polos,7596,H-MNQ-DANONINO FRESA/PLATANO 6x45ML,UND,14.96,18.46,3.5,20.0,1.2339572192513368
HELADOS,A - Helados - HI - Infantiles y Polos,743,H-CT-PEPPA-PIG E/4x75ML,UND,2.44,23.76,21.32,869.9999999999999,9.737704918032788
HELADOS,Helados - sand,792,H-CT-MINI CONOS NATA/CHOCO 12X30 ML,UND,3.29,13.58,10.29,310.0,4.127659574468085
HELADOS,Helados - sand,961,H-CT-MINI BOMBON 8X60 ML,UND,13.87,52.11,38.24,280.0,3.757029560201875
HELADOS,Helados - Sin Azúcar,922,H-R-BIG BOM NATA TRIPLE SIN 4x110 ML,UND,6.95,10.45,3.499999999999999,50.0,1.503597122302158
HELADOS,Helados - Sin Azúcar,777,H-CT-MINI BOMBONES LUXUS S/A 8x60 ML,UND,4.08,7.58,3.5,90.0,1.857843137254902
HELADOS,Helados - Sin Azúcar,735,H-CT-CONO CHOCO VAINILLA S/AZ E/4X125 ML,UND,1.79,5.29,3.5,200.0,2.9553072625698324
HELADOS,Helados - Sin Azúcar,991,H-CT-SANDWICH NATA S/A E/6x115 ML,UND,12.3,63.2,50.900000000000006,409.99999999999994,5.138211382113821
REFRIGERADOS,Libre servicio-Elaborados,4792,RFR-ALBÓNDIGAS-CER/VAC-15U,UND,1.31,14.43,13.12,1000.0,11.015267175572518
REFRIGERADOS,Libre servicio-Elaborados,4793,RFR-LONGANIZA-BLANCA-325G,UND,9.51,52.04,42.53,450.0,5.472134595162986
REFRIGERADOS,Libre servicio-Elaborados,4794,RFR-LONGANIZA-ROJA-325G,UND,14.11,52.83,38.72,270.0,3.7441530829199148
REFRIGERADOS,Libre servicio-Elaborados,4795,RFR-PECHUGA-FH-BNSTAR-200G,UND,13.81,17.31,3.4999999999999982,30.0,1.2534395365677045
REFRIGERADOS,Libre servicio-Elaborados,4796,RFR-BURGUER-BAC/QUESO-2X120G,UND,11.23,29.46,18.23,160.0,2.6233303650934996
REFRIGERADOS,Libre servicio-Elaborados,4797,RFR-BURGUER-BBQ-2X120G,UND,12.21,62.84,50.63,409.99999999999994,5.146601146601147
REFRIGERADOS,Libre servicio-Elaborados,4798,RFR-BURGUER-VACUNO-360G,UND,12.43,47.79,35.36,280.0,3.84473049074819
REFRIGERADOS,Libre servicio-Elaborados,4370,RFR-BROCH-POLLO-PIM-310GR,UND,4.17,7.67,3.5,80.0,1.839328537170264
REFRIGERADOS,Libre servicio-Elaborados,4375,RFR-PINCHO-POLLO-ABOD-310G,UND,14.06,35.12,21.059999999999995,150.0,2.497866287339971
REFRIGERADOS,Libre servicio-Elaborados,4376,RFR-ALBÓND-POLLO-420G,UND,8.82,12.32,3.5,40.0,1.3968253968253967
REFRIGERADOS,Libre servicio-Elaborados,4377,RFR-PICADA-POLLO-380G,UND,5.63,36.52,30.890000000000004,550.0,6.486678507992896
REFRIGERADOS,Libre servicio-Elaborados,4379,RFR-HAMBUR-POLLO/QUESO-320G,UND,3.49,6.99,3.5,100.0,2.0028653295128938
REFRIGERADOS,Libre servicio-Elaborados,4391,BAJADA DE PRECIO 2€,UND,8.78,36.84,28.060000000000002,320.0,4.195899772209568
REFRIGERADOS,Libre servicio-Elaborados,4393,BAJADA DE PRECIO 3€,UND,14.61,36.22,21.61,150.0,2.4791238877481176
REFRIGERADOS,Libre servicio-Elaborados,4381,RFR-HAMBUR-POLLO/PAVO-320G,UND,6.0,28.5,22.5,380.0,4.75
REFRIGERADOS,Libre servicio-Elaborados,4382,RFR-FLAMENQUÍN-PAVO/QUESO-255G,UND,1.55,15.15,13.6,880.0000000000001,9.774193548387096
REFRIGERADOS,Libre servicio-Elaborados,4383,RFR-NUGGET-PECH-POLLO-BBQ-360G,UND,5.77,18.54,12.77,220.00000000000003,3.2131715771230502
REFRIGERADOS,Libre servicio-Elaborados,4384,RFR-PICADA-CERDO-B/500GR,UND,1.83,5.33,3.5,190.0,2.912568306010929
REFRIGERADOS,Libre servicio-Elaborados,4385,RFR-PICADA-VACUNO-B/500GR,UND,13.8,17.3,3.5,30.0,1.2536231884057971
REFRIGERADOS,Libre servicio-Elaborados,4386,RFR-PINCHOS-CERDO-B/600GR,UND,1.05,18.2,17.15,1630.0,17.333333333333332
REFRIGERADOS,Libre servicio-Elaborados,4387,RFR-PELOTA-COCIDO-280G,UND,1.2,4.7,3.5,290.0,3.916666666666667
REFRIGERADOS,Libre servicio-Elaborados,4388,BAJADA DE PRECIO 1.50€,UND,8.84,49.36,40.519999999999996,459.99999999999994,5.583710407239819
REFRIGERADOS,Precocinados del Mundo,4401,RFR-SLZ-SARDINA BOTA 2000G,UND,10.15,27.3,17.15,170.0,2.689655172413793
REFRIGERADOS,Refrigerados (HRC) - Lacteos,4032,RFR-LACT-CABRA-TIERNO BARRA VACIO,KG,12.65,48.45,35.800000000000004,280.0,3.8300395256916997
REFRIGERADOS,Refrigerados (HRC) - Lacteos,4161,RFR-LACT-Q.RALLADO GRATINAR EXTRA 1 K,UND,8.68,36.54,27.86,320.0,4.209677419354839
REFRIGERADOS,Refrigerados (HRC) - Lacteos,4169,RFR-LACT-CREMA-QUESO-CHEDDAR-2K,UND,14.03,52.59,38.56,270.0,3.7483962936564508
REFRIGERADOS,Refrigerados (HRC) - Lacteos,4149,RFR-LACT-BARRA EDAM ALEMANA,KG,2.02,11.04,9.02,450.0,5.465346534653465
REFRIGERADOS,Refrigerados (HRC) - Salsas,9684,RFR-SLS-BRAVA BT/2000 GR,UND,8.36,35.58,27.22,330.0,4.255980861244019
REFRIGERADOS,Refrigerados (HRC) - Salsas,9689,RFR-SLS- ALLIOLI BT/2000 GR,UND,10.52,56.08,45.56,430.0,5.330798479087453
REFRIGERADOS,"Refrigerados (HRC) - Curados, Cocidos y Adobados",4200,RFR-COC-BACON AHUMADO NAT,KG,13.51,68.04,54.53000000000001,400.0,5.036269430051814
REFRIGERADOS,"Refrigerados (HRC) - Curados, Cocidos y Adobados",4203,RFR-AHU-LACON PALETA-S/H-PZ 5 KG-APROX,KG,14.11,35.22,21.11,150.0,2.4961020552799433
REFRIGERADOS,"Refrigerados (HRC) - Curados, Cocidos y Adobados",4205,RFR-COC-LOMO AD/COC PZ,KG,12.68,32.36,19.68,160.0,2.55205047318612
REFRIGERADOS,"Refrigerados (HRC) - Curados, Cocidos y Adobados",4209,RFR-AHU-BACON PLUS PRECOR 1/2 PIEZAS,KG,9.24,25.48,16.240000000000002,180.0,2.7575757575757573
REFRIGERADOS,"Refrigerados (HRC) - Curados, Cocidos y Adobados",4361,RFR-COC-SALCHICHAS KING MOZZARELLA 330G.,UND,13.36,67.44,54.08,400.0,5.047904191616767
REFRIGERADOS,"Refrigerados (HRC) - Curados, Cocidos y Adobados",4301,RFR-COC-CALLOS CASEROS,KG,5.25,8.75,3.5,70.0,1.6666666666666667
REFRIGERADOS,"Refrigerados (HRC) - Curados, Cocidos y Adobados",4305,RFR-TORREZO-PNT/ADB,KG,10.33,13.83,3.5,30.0,1.3388189738625362
REFRIGERADOS,"Refrigerados (HRC) - Curados, Cocidos y Adobados",4306,RFR-TORREZNO DE SORIA PRC B/230G,UND,10.03,40.59,30.560000000000002,300.0,4.046859421734796
REFRIGERADOS,"Refrigerados (HRC) - Curados, Cocidos y Adobados",4307,RFR-TORREZNO DE SORIA PRC,KG,13.46,33.92,20.46,150.0,2.5200594353640415
REFRIGERADOS,"Refrigerados (HRC) - Curados, Cocidos y Adobados",4357,RFR-CUR-JAM-GR-RVA-DESH,KG,11.13,29.26,18.130000000000003,160.0,2.6289308176100628
REFRIGERADOS,"Refrigerados (HRC) - Curados, Cocidos y Adobados",524,RFR-COC- BLOC PATO CON TROZOS L-1 KG,UND,4.53,8.03,3.499999999999999,80.0,1.7726269315673286
REFRIGERADOS,Refrigerados (HRC) - Carnes de Ternera,4265,RFR-TER-RIÑONADA VACA/BUEY 20-22 KG,KG,7.67,44.68,37.01,480.0,5.82529335071708
REFRIGERADOS,Refrigerados RFR - Mantequilla-Levadura,4117,RFR-MANTEQUILLA S/SAL TARRINA 250 G,UND,0.92,17.68,16.759999999999998,1820.0,19.217391304347824
REFRIGERADOS,Salazones,4425,RFR-P-BCL-LOMO-GOURMET-ANZL 400/500 G/PZ,UND,14.66,36.32,21.66,150.0,2.4774897680763983
REFRIGERADOS,Salazones,4459,RFR-SLZ-ATUN MOJAMA ESPECIAL PRIMERA,KG,4.62,32.48,27.859999999999996,600.0,7.030303030303029
REFRIGERADOS,Salazones,4461,RFR-SLZ-DESMIGADO EXTRA 1 KILO,KG,9.56,52.24,42.68,450.0,5.464435146443514
REFRIGERADOS,Salazones,4464,RFR-SLZ-ATUN SORRA LONCHEADA AC.GIRASOL,UND,14.24,70.96,56.71999999999999,400.0,4.9831460674157295
REFRIGERADOS,Salazones,4465,RFR-SLZ-ANCHOA-FLT-LATA 48G OLIVA S/ ORO,UND,10.51,28.02,17.509999999999998,170.0,2.6660323501427214
REFRIGERADOS,Salazones,4466,RFR-SLZ-ANCHOA CANTAB.180 GR.GIRASOL ORO,UND,8.31,35.43,27.119999999999997,330.0,4.263537906137183
REFRIGERADOS,Salazones,4513,RFR-SLZ-BACALAO COCOCHAS SALMUERA T/500G,UND,0.55,4.05,3.5,640.0,7.363636363636362
REFRIGERADOS,Salazones,4519,RFR-SLZ-HUEVA MARUCA TACO 100GR/APROX,KG,1.84,10.68,8.84,480.0,5.804347826086956
REFRIGERADOS,Salazones,4521,RFR-SLZ-HUEVA ATUN TACO 100GR/APROX,KG,5.13,8.63,3.500000000000001,70.0,1.6822612085769983
REFRIGERADOS,Salazones,4522,RFR-AHU-ZARZUELA TARRINA ACEITE GIRASOL,UND,5.58,18.16,12.58,229.99999999999997,3.2544802867383513
REFRIGERADOS,Salazones,4523,RFR-AHU-BACALAO MACERADO TARRINA,UND,10.0,27.0,17.0,170.0,2.7
REFRIGERADOS,Salazones,4524,RFR-AHU-SALMON AHUMADO TARRINA AC.GIRASO,UND,2.79,6.29,3.5,130.0,2.2544802867383513
REFRIGERADOS,Salazones,4525,RFR-SLZ-HUEVA MUJOL 100-120 APX,KG,13.69,68.76,55.07000000000001,400.0,5.02264426588751
REFRIGERADOS,Salazones,4500,RFR-SLZ-BONITO LOMOS NTRL (VC) 200-250Gr,KG,7.23,21.46,14.23,200.0,2.968188105117566
REFRIGERADOS,Salazones,4489,RFR-SLZ-BOQUERÓN AJILLO EXTRA 180GR,UND,3.0,13.0,10.0,330.0,4.333333333333333
REFRIGERADOS,Salazones,4490,RFR-SLZ-TRIPACK ANCHOA 120 GR,UND,3.03,19.59,16.56,550.0,6.465346534653466
REFRIGERADOS,Salazones,4491,RFR-SLZ-TRIPACK MIXTO 114 GR,UND,12.95,32.9,19.95,150.0,2.5405405405405403
REFRIGERADOS,Salazones,4492,RFR-SLZ-BOQUERÓN EN VINAGRE A/OLIVA 75 G,UND,11.58,15.08,3.5,30.0,1.302245250431779
REFRIGERADOS,Salazones,4493,RFR-SLZ-BOQUERÓN EN VINAGRE A/OLI 195 GR,UND,4.98,33.92,28.94,580.0,6.811244979919678
REFRIGERADOS,Salazones,4494,RFR-SLZ-BANDERILLA 220 GR,UND,1.92,21.68,19.759999999999998,1030.0,11.291666666666666
REFRIGERADOS,Salazones,4495,RFR-SLZ-SARDINA 145 GR,UND,2.18,22.72,20.54,940.0,10.422018348623851
REFRIGERADOS,Salazones,4497,RFR-SLZ-MOJAMA DE ATUN LONCHAS 200 G,UND,6.42,19.84,13.42,210.0,3.0903426791277258
REFRIGERADOS,Salazones,4498,RFR-SLZ-BACALAO PASTA ALBONDIGAS 225 GR,UND,12.65,64.6,51.949999999999996,409.99999999999994,5.106719367588933
REFRIGERADOS,Salazones,4499,RFR-SLZ-MOJAMA DE ATUN SEGUNDA 200-250Gr,KG,2.54,24.16,21.62,850.0,9.511811023622046
REFRIGERADOS,Salazones,4468,RFR-SLZ-BOQUERON AJ/ B/160GR.,UND,1.44,4.94,3.5000000000000004,240.0,3.430555555555556
REFRIGERADOS,Salazones,4469,RFR-SLZ-BOQUERÓN AJILLO EXTRA B/360GR,UND,4.9,25.2,20.299999999999997,409.99999999999994,5.142857142857142
REFRIGERADOS,Salazones,4470,RFR-P-BCL-FILETON 3/4 CURACION 450 GR/PZ,UND,11.27,29.54,18.27,160.0,2.62111801242236
REFRIGERADOS,Salazones,4471,RFR-SLZ-BACALAO LOMO INGLES TACO 100GR,UND,2.27,23.08,20.81,919.9999999999999,10.167400881057269
REFRIGERADOS,Salazones,4472,RFR-SLZ-ATUN MOJAMA PRIMERA TACO 150-200,KG,5.09,25.77,20.68,409.99999999999994,5.06286836935167
REFRIGERADOS,Salazones,4474,RFR-SLZ-SARDINA SALAZÓN BANDEJA 220GR,UND,9.15,50.6,41.45,450.0,5.530054644808743
REFRIGERADOS,Salazones,4476,RFR-SLZ-SARDINA FILETEADA EST.90 GR.,UND,6.42,29.76,23.340000000000003,360.0,4.635514018691589
REFRIGERADOS,Salazones,4478,RFR-SLZ-SARDINA LOMOS AHUMADO 900GR,UND,9.06,50.24,41.18,450.0,5.545253863134658
REFRIGERADOS,Salazones,4479,RFR-SLZ-SARDINA LOMOS GRANDON AHUM.150GR,UND,8.41,11.91,3.5,40.0,1.4161712247324614
REFRIGERADOS,Salazones,4480,RFR-SLZ-ATUN SORRA BANDEJA 80GR,UND,9.46,12.96,3.5,40.0,1.3699788583509513
REFRIGERADOS,Salazones,4481,RFR-SLZ-BACALAO DESMIGAO BCO.3/4 70GR,UND,14.13,70.52,56.38999999999999,400.0,4.990799716914366
REFRIGERADOS,Salazones,4482,RFR-SLZ-CORTEZAS DE BACALAO BOLSA 100GR,UND,7.04,42.16,35.12,500.0,5.988636363636363
REFRIGERADOS,Salazones,4483,RFR-SLZ-POTA LONCHEADA  5 PIMIENTAS 200G,UND,3.74,28.96,25.22,670.0,7.74331550802139
REFRIGERADOS,Salazones,4484,RFR-SLZ-SALPICON POTA TARRINA 300GR AC,UND,1.37,9.74,8.370000000000001,610.0,7.10948905109489
REFRIGERADOS,Salazones,4485,RFR-POTA A LA GALLEGA TARRINA 200GR.,UND,8.43,47.72,39.29,470.0,5.66073546856465
REFRIGERADOS,Salazones,4486,RFR-SLZ-HIGADO DE BACALAO (FOIE) 120 G,UND,6.06,28.68,22.62,370.0,4.732673267326733
REFRIGERADOS,Salazones,4703,RFR-SLZ-SARDINA LOMOS AHUMADO 900GR,UND,14.06,35.12,21.059999999999995,150.0,2.497866287339971
REFRIGERADOS,Salazones,4704,RFR-SLZ-BACALAO MIGAS 1 KILO,KG,2.31,17.43,15.12,650.0,7.545454545454545
REFRIGERADOS,Salazones,4705,RFR-P-BCL-DESMIGADO-EXTRA B/200GR,UND,8.7,48.8,40.099999999999994,459.99999999999994,5.609195402298851
REFRIGERADOS,Salazones,4706,RFR-SLZ-ATUN MOJAMA ESPECIAL PRIMERA,KG,8.52,24.04,15.52,180.0,2.8215962441314555
REFRIGERADOS,Refrigerados (HRC) - Pescados,4709,RFR-SLZ-ANCHOA TROZOS-T/900GR,UND,3.38,20.64,17.26,509.99999999999994,6.106508875739645
REFRIGERADOS,Refrigerados (HRC) - Pescados,4702,RFR-SLZ-ANCHOA F/SERIE ORO-T/360GR,UND,6.44,9.94,3.499999999999999,50.0,1.543478260869565
REFRIGERADOS,Refrigerados (HRC) - Pescados,4477,RFR-SLZ-MARUCA HUEVA EXTRA PZ AL VACIO,KG,0.81,8.62,7.809999999999999,960.0,10.641975308641973
REFRIGERADOS,Refrigerados (HRC) - Pescados,4467,RFR-SLZ-ATUN HUEVAS EXTRA,KG,14.82,73.28,58.46,390.0,4.944669365721997
REFRIGERADOS,Refrigerados (HRC) - Pescados,4458,RFR-SLZ-MOJAMA ATUN EXTRA,KG,1.69,10.38,8.690000000000001,509.99999999999994,6.142011834319527
REFRIGERADOS,Refrigerados (HRC) - Pescados,4550,RFR-SLZ-ANCHOA TROZOS-T/900GR,UND,1.24,4.74,3.5,280.0,3.8225806451612905
